latitude,longitude
50.2568302039,-5.04703913686
50.2611069412,-5.04292482748
50.2537670188,-5.04959453808
50.2533979647,-5.04929547742
50.258081856,-5.04512981967
50.25817709,-5.05060365059
50.260145826,-5.05167769513
50.2577257262,-5.04228829547
50.2559324866,-5.04540293989
50.2573017823,-5.04403681455
50.2520911059,-5.06074670123
50.2633489492,-5.04697067388
50.2555916016,-5.05208405199
50.2522296116,-5.04791235596
50.25765948,-5.05401186659
50.2559023699,-5.05389386849
50.2583807787,-5.04557479272
50.2599656664,-5.04733232761
50.2621681647,-5.0537929481
50.2566134497,-5.05007004143
50.2577358251,-5.05375279178
50.2570380583,-5.04691745239
50.2451599183,-5.04759829295
50.2585034384,-5.04860935416
50.2528315202,-5.05758234588
50.2529533406,-5.045389621
50.2589685733,-5.04971066387
50.2495129546,-5.04788562837
50.2567100719,-5.04609601191
50.2572608437,-5.05464783924
50.2540625125,-5.05386881912
50.2508377341,-5.04525940025
50.261380762,-5.05232591949
50.2568301429,-5.0450610171
50.257686291,-5.04055412854
50.2495375329,-5.05804162515
50.2644575703,-5.05468186038
50.256376297,-5.05678702616
50.2568759084,-5.05355058941
50.2483789672,-5.04504346341
50.2650779404,-5.04142123973
50.2665873553,-5.05051538836
50.2631341679,-5.05779992863
50.2673031555,-5.05469168032
50.2573840291,-5.04079509516
50.2544145366,-5.04802896046
50.2625382344,-5.04443817333
50.2553798406,-5.0369182101
50.2549644204,-5.04348808542
50.2514844609,-5.05416475486
50.2679072319,-5.04180374864
50.2668827886,-5.04876336448
50.2588099712,-5.04307348282
50.2555284689,-5.05264803579
50.2630880492,-5.05206718359
50.252034003,-5.04300634969
50.2549949223,-5.05184237535
50.2548345479,-5.05459560908
50.2492009843,-5.04693863149
50.2531808762,-5.04595996423
50.2509055798,-5.04978998828
50.1597019946,-5.06606578228
50.1500790797,-5.0720007641
50.1461408104,-5.0695471581
50.1423181011,-5.06387093175
50.1512645349,-5.07562256974
50.1583549756,-5.07240885302
50.1598803917,-5.07620627029
50.1522315687,-5.07649391023
50.1462259431,-5.067427411
50.1433903505,-5.06853770597
50.1525124271,-5.06828721956
50.1584610807,-5.06427044372
50.1479189804,-5.06899213691
50.1442875457,-5.07931430072
50.1546667712,-5.06431432409
50.1468537074,-5.07611332923
50.1450149155,-5.07102817177
50.1525293221,-5.06260391746
50.1519867439,-5.05980060227
50.1502809084,-5.07255002672
50.1557527254,-5.07049861933
50.1538977203,-5.07051059002
50.1479240929,-5.06395311071
50.1553920886,-5.07174222355
50.1481144384,-5.06176503316
50.1449078349,-5.06931310972
50.1445091049,-5.06754643579
50.1562046835,-5.06280648415
50.1451012615,-5.07388705735
50.1522744484,-5.07664848943
50.1531049552,-5.06592387006
50.1437749686,-5.07217637293
50.1487400106,-5.07808492313
50.1485960312,-5.0623523143
50.1641786405,-5.07579008218
50.1463800659,-5.0848432972
50.1479413256,-5.06795734924
50.1488363939,-5.07399273974
50.1512718485,-5.07106016756
50.1456103813,-5.07797053212
50.1594128937,-5.07417808993
50.1513432186,-5.06539800615
50.1475622928,-5.06832259994
50.145442988,-5.07531475652
50.1420221785,-5.07184169455
50.1475341618,-5.07245704338
50.154576134,-5.06943215033
50.1498354238,-5.05789386069
50.1457358039,-5.07246512898
50.1461879656,-5.07241414067
50.1395968993,-5.06856715727
50.152257484,-5.07466088626
50.1495904537,-5.07558883529
50.1574421802,-5.0705359893
50.1510794499,-5.07403412124
50.1481127887,-5.06725967504
50.1536672716,-5.0665337322
50.150803605,-5.06889112437
50.1478565364,-5.07241407205
50.1462468458,-5.06999046792
50.1581059495,-5.07159028301
50.1450817156,-5.06925729017
50.144641207,-5.06321653035
50.1438037012,-5.0746933632
50.1500487319,-5.06544770363
50.1460723028,-5.07220771387
50.1484545646,-5.07252557016
50.156537937,-5.07115492992
50.1536425058,-5.07269994137
50.1600305609,-5.06487574321
50.1576986384,-5.06996056511
50.1544855487,-5.06980887751
50.1519871984,-5.06335184307
50.1508119446,-5.07560133575
50.1453319154,-5.06703332089
50.1478736807,-5.07359481344
50.1499050295,-5.07294919956
50.1529030703,-5.08013837446
50.1488747154,-5.07705977308
50.1529988356,-5.07276318896
50.1525562001,-5.07313245071
50.1504873518,-5.07520085475
50.1496385911,-5.06792267087
50.1507821403,-5.06915432736
50.1421946707,-5.0679472191
50.1431552734,-5.07524093833
50.1566468602,-5.06691987478
50.1563234876,-5.07542747264
50.1487556709,-5.07292492293
50.1464840737,-5.07219728552
50.1525127107,-5.07332354823
50.152476414,-5.0717752991
50.1538987996,-5.07732230613
50.1480590355,-5.07618154042
50.1530205243,-5.06422481245
50.1483297674,-5.07129013772
50.1516220208,-5.0661522155
50.1464656327,-5.06104220602
50.1507236399,-5.07540201704
50.150415825,-5.07740209207
50.1541028164,-5.067329507
50.1424016272,-5.06894950747
50.1475092797,-5.06613509375
50.1558507723,-5.06977674595
50.1600658722,-5.0703324257
50.1427613541,-5.07298199191
50.147391503,-5.06675188655
50.1498004375,-5.07392597106
50.1532795541,-5.06716908692
50.1526646018,-5.06677565248
50.1501822866,-5.06416348583
50.1535848216,-5.06994986431
50.153710332,-5.08005297287
50.1486178623,-5.0737192324
50.1560499851,-5.06849689052
50.1473927327,-5.07163673462
50.1431501888,-5.06399536367
50.1492495394,-5.0713260919
50.1463309459,-5.05972306075
50.1493467306,-5.06727994839
50.1425551096,-5.06856599188
50.1501279667,-5.06736995056
50.1454976874,-5.06757811485
50.1494936732,-5.06606403921
50.1440971625,-5.06924917053
50.1450522926,-5.08174405498
50.1499416028,-5.06146964601
50.1429783961,-5.061963604
50.1465990539,-5.0726725662
50.1454942646,-5.07934233678
50.1534373357,-5.07016208385
50.1470488866,-5.07244525576
50.1512085717,-5.06845639303
50.1436574366,-5.06377023642
50.1455232097,-5.06577911846
50.1552908488,-5.07633453596
50.1539534732,-5.06867312396
50.1559860954,-5.06466099911
50.1496380076,-5.0657203205
50.1498042704,-5.06954086373
50.1479756732,-5.07210018526
50.1462585066,-5.07149363446
50.1508494997,-5.06590113628
50.148477513,-5.06907407344
50.1515875355,-5.07107834136
50.1531002491,-5.07754058403
50.1450650443,-5.06954849086
50.1483324447,-5.06973509032
50.1514477875,-5.06448782821
50.143388211,-5.06834422053
50.1511463477,-5.06300288715
50.1461360197,-5.06596767706
50.1546970544,-5.0629771966
50.1504499888,-5.06602669784
50.1535427169,-5.06955319362
50.1476554967,-5.07206670845
50.1517346691,-5.06863599852
50.1537404158,-5.0668665085
50.1572805322,-5.07305210058
50.1529008975,-5.05909685544
50.1560708552,-5.07135552948
50.146028803,-5.06917354251
50.1420422945,-5.06709811403
50.1544069472,-5.05916959966
50.1579665141,-5.06937249294
50.1478020163,-5.06694504422
50.1450556384,-5.06232892432
50.1513545183,-5.06462365699
50.1467838511,-5.0755526517
50.1514056993,-5.07136421012
50.1520028882,-5.06499825719
50.1612633451,-5.07278946248
50.1477449238,-5.07324843265
50.1500902257,-5.06948574595
50.1498555961,-5.06098892536
50.1532172989,-5.06855088262
50.1508366239,-5.07004300204
50.1487766567,-5.06888364517
50.152907791,-5.06767083961
50.1559177388,-5.06362384728
50.1432346396,-5.06713076442
50.1519886964,-5.0748693002
50.1620429371,-5.06308803666
50.1467825514,-5.08301024883
50.1509872878,-5.06552158504
50.1464541975,-5.07168579113
50.1545166688,-5.0655871179
50.1501102282,-5.07876204882
50.1529644914,-5.07881449981
50.1565242343,-5.06463005643
50.1483262781,-5.06654686517
50.1474120801,-5.08130510895
50.1461948211,-5.06655889396
50.150905185,-5.06698841986
50.1424116465,-5.07237330172
50.1549270857,-5.0720988887
50.1605434008,-5.07306329956
50.1539327081,-5.07087644729
50.1475939373,-5.07547626093
50.1576608451,-5.06860225457
50.151024685,-5.06437593756
50.1431328891,-5.06207528976
50.1393959164,-5.06926657439
50.1558526622,-5.06719620455
50.1496095242,-5.06441796705
50.1442045105,-5.06675919024
50.1561692711,-5.067516184
50.1549484664,-5.07109587697
50.1466138005,-5.0728430174
50.1510682902,-5.06607792111
50.1519314036,-5.06610711377
50.1513605796,-5.07197791581
50.1553072026,-5.06163159266
50.1488905142,-5.0609792985
50.1538962196,-5.06614862868
50.1539275118,-5.06981015719
50.1453199833,-5.07040894722
50.1584459118,-5.07023714728
50.1532002682,-5.0696747814
50.1471162019,-5.07091846391
50.14785779,-5.07109045329
50.1550913128,-5.07309877876
50.1539372347,-5.06739795713
50.1512571624,-5.06806888022
50.1473591137,-5.07397752406
50.1508948157,-5.06910994643
50.1549022083,-5.06905465743
50.1609545127,-5.06779572811
50.1542823103,-5.07548645992
50.15240398,-5.07577677395
50.1537359259,-5.06921649421
50.1528124676,-5.07489857057
50.1554557307,-5.0674048575
50.1524283757,-5.07481941815
50.1520411378,-5.07936544965
50.1587761049,-5.06885873267
50.1494407528,-5.07326674456
50.1487129931,-5.07194385088
50.1439996104,-5.07290318662
50.1560247627,-5.07460439394
50.1509867068,-5.07088914895
50.1411533616,-5.06872998353
50.15433395,-5.0775399813
50.1488590881,-5.06891834959
50.1595859881,-5.06500623917
50.146359817,-5.06703645917
50.1475294714,-5.05363772795
50.1563284844,-5.06679302621
50.1413484467,-5.06767012808
50.1475344904,-5.06119652864
50.1468924767,-5.0645111346
50.1473912344,-5.0655668037
50.1485716716,-5.06214061961
50.1572916342,-5.06713110352
50.1531698279,-5.06164452153
50.1532745292,-5.06811843636
50.1545393073,-5.07450966907
50.146478708,-5.06819369006
50.1438511405,-5.07150051105
50.1496549368,-5.06811608632
50.1474776029,-5.07082058251
50.1463534753,-5.06925930455
50.1442122037,-5.07629579908
50.1535267006,-5.07006831485
50.1508482508,-5.07885631939
50.1471295478,-5.06871062671
50.1556029093,-5.06981744043
50.1574109849,-5.0728496849
50.1439129189,-5.06489121557
50.1450243227,-5.07028350387
50.1486270059,-5.07111756562
50.1498030698,-5.07017741731
50.1446127669,-5.06704955819
50.1531641657,-5.0723085172
50.1582551497,-5.07107495387
50.1490344826,-5.06925216029
50.1535501056,-5.07738546339
50.1471575612,-5.07266997445
50.1570782301,-5.06894225777
50.144552179,-5.06906317281
50.1579661179,-5.07619600991
50.1443631338,-5.06663583294
50.1538700338,-5.06602386459
50.144386376,-5.07154711598
50.1505979815,-5.07202593543
50.1385777756,-5.06683428332
50.1603332937,-5.06743097755
50.1471672992,-5.07018827497
50.1460850617,-5.07724189417
50.1525544262,-5.06852360005
50.14910241,-5.06877025867
50.1450837642,-5.07080197283
50.148192087,-5.07008969889
50.1614298242,-5.06948558527
50.1555561411,-5.07362057594
50.1534262598,-5.07703482757
50.1493746528,-5.06885762298
50.1518407631,-5.07170406421
50.1548652833,-5.06696681824
50.1545801395,-5.0635858081
50.1561437919,-5.06246639319
50.1544176388,-5.0745012179
50.1461050146,-5.07420805955
50.1577744477,-5.06324379519
50.1564876407,-5.06312490007
50.1487421244,-5.07269955346
50.1538721406,-5.07089577395
50.1448995718,-5.07939249371
50.1537618376,-5.06714455643
50.1470447477,-5.07304283416
50.1521127746,-5.06747154332
50.1501798261,-5.06786027671
50.1510058982,-5.07820364114
50.1461367027,-5.07268949234
50.1458605945,-5.07120966888
50.1501574261,-5.06372630501
50.1576883361,-5.07039087204
50.1420715066,-5.07073532423
50.1434150944,-5.06342264678
50.1509399572,-5.08116583368
50.1423631215,-5.05634282654
50.1559166376,-5.06818757306
50.1518813652,-5.0774976945
50.1531106303,-5.06180025957
50.1532212854,-5.06215429535
50.1483221524,-5.07022525876
50.142844426,-5.068638452
50.1445610058,-5.06749706427
50.1475422518,-5.07016069835
50.1487186401,-5.06487736191
50.1529081321,-5.06600039401
50.1441576022,-5.06272291369
50.1545540877,-5.07079516742
50.1506922921,-5.0650107871
50.1462731553,-5.06546897096
50.1467956743,-5.0704651726
50.1409488541,-5.06781123064
50.1624695597,-5.07475692155
50.1504513631,-5.07352686405
50.1613529191,-5.06588668947
50.1499231098,-5.07030224708
50.1475906588,-5.06662417374
50.1475454745,-5.0769808472
50.1477608179,-5.07222116714
50.1496644095,-5.079393656
50.1469603553,-5.07420314751
50.1492443909,-5.07608871362
50.1562089705,-5.06958729468
50.1549643645,-5.07311979189
50.1417879144,-5.05634759138
50.1491110738,-5.07202273978
50.147672068,-5.06671242543
50.1625195024,-5.06609806612
50.1507168755,-5.070309927
50.1525488685,-5.074644717
50.1427805387,-5.07115704154
50.1468584219,-5.07001184885
50.1480489309,-5.06446490937
50.1472370359,-5.06502070572
50.1464729313,-5.06459907831
50.1537890145,-5.06728418612
50.1524424247,-5.06556682729
50.1497646724,-5.07343020963
50.1451633338,-5.06074893428
50.1529979913,-5.08085942089
50.1563260903,-5.06957888211
50.1545679881,-5.07067315676
50.1524349118,-5.06894818038
50.1464989789,-5.07442887386
50.1511880678,-5.06848680504
50.1462805919,-5.07588672918
50.1633724327,-5.06740844509
50.1464749079,-5.06823336937
50.1513597345,-5.0698289033
50.1505373904,-5.0649424327
50.1576822655,-5.06673521504
50.1506072216,-5.06898512764
50.1503301704,-5.07080386079
50.1483747646,-5.07026657751
50.1547116664,-5.06113244336
50.1558018725,-5.0700144393
50.1398370994,-5.06907868
50.1452863597,-5.07113160473
50.1624880761,-5.06714267031
50.1491504812,-5.07076818048
50.1533983472,-5.06732801984
50.147327173,-5.0749953819
50.1560276217,-5.06811172971
50.1591991278,-5.07314789681
50.1511023293,-5.08393578327
50.1516831809,-5.07366613952
50.1510269256,-5.0743787901
50.1395558673,-5.05922469095
50.1559448714,-5.06488366346
50.1544127768,-5.06457637513
50.1425963649,-5.06591696497
50.1539463849,-5.06828313032
50.1512693923,-5.06543122848
50.1410179203,-5.06728678047
50.1502019082,-5.06557044801
50.1490837219,-5.06966567829
50.1477982295,-5.07344972626
50.1514221054,-5.06443986228
50.1538149567,-5.05940795706
50.1489014057,-5.0685930942
50.1464698218,-5.07553278844
50.1640938898,-5.071270379
50.1461585559,-5.07558388511
50.1401543132,-5.0627890114
50.1425129029,-5.06760573258
50.1517898016,-5.07545532153
50.1445903225,-5.07035262327
50.1527540669,-5.07664144271
50.1467980396,-5.07024331533
50.1518567198,-5.0661625802
50.1493905188,-5.07608889086
50.1505990831,-5.07384205549
50.1449080559,-5.07678744006
50.1504209566,-5.06905391832
50.1446046764,-5.06134358019
50.1525988416,-5.06724143427
50.1571022674,-5.06055130193
50.1528791797,-5.06775460819
50.1401971968,-5.068262951
50.1426276493,-5.06413504699
50.1548860179,-5.07279254677
50.1490702993,-5.07380420058
50.1567148177,-5.07182229996
50.1550177264,-5.06633957763
50.1610615115,-5.07080518371
50.1491184621,-5.07642716311
50.1559532118,-5.06207944508
50.1412152488,-5.06662609793
50.1450958667,-5.06843537858
50.1495529317,-5.07707060728
50.1533407292,-5.07150949901
50.1507026782,-5.07204218144
50.1436559965,-5.06107757498
50.1396185055,-5.0727478588
50.1525045526,-5.06666227939
50.1480620142,-5.06869151457
50.1423131368,-5.06958505529
50.1530681397,-5.0631563976
50.153562031,-5.07748874133
50.1519672403,-5.06716924426
50.1473203168,-5.07149994497
50.1522304464,-5.06886895123
50.1467716331,-5.06773114697
50.1510013775,-5.06924241066
50.1468949875,-5.0755926631
50.1458692963,-5.06309685066
50.1428173891,-5.07137744389
50.1540336798,-5.06621504642
50.1566791817,-5.06360390128
50.1502464422,-5.06704173871
50.1460774455,-5.06877621501
50.1542556214,-5.06922855782
50.15869956,-5.06773305073
50.1541805793,-5.07729656197
50.1430435678,-5.06068033095
50.1472698418,-5.08116071254
50.1510525501,-5.07932362926
50.1383954341,-5.06409588582
50.1573031389,-5.07177626974
50.1469544992,-5.0620755904
50.1521893008,-5.07405373974
50.1465024466,-5.06134164146
50.1452596696,-5.06752309202
50.1506917015,-5.07323891687
50.1544366712,-5.06996063479
50.1437415235,-5.07544936358
50.1513261574,-5.06761875533
50.1503168396,-5.07103962463
50.1425446009,-5.07591157769
50.1497279324,-5.06834707378
50.1510661751,-5.06105262937
50.1476496281,-5.07015459858
50.1407250187,-5.06750856254
50.1523278283,-5.06557737675
50.1548759923,-5.06642628894
50.1479667707,-5.06215196059
50.1520807985,-5.07868520746
50.1530022135,-5.06403540966
50.1484751567,-5.0719554415
50.1521240277,-5.06718911894
50.155608627,-5.06540672353
50.1459097614,-5.06857145946
50.1472553398,-5.05772990286
50.1446655434,-5.07014146942
50.1475620293,-5.06357882745
50.148997862,-5.06510216152
50.1483635833,-5.07132222632
50.1565700491,-5.06821017122
50.1464247301,-5.06448318912
50.1474698162,-5.07075389375
50.146348294,-5.0711654688
50.1465213218,-5.07145937134
50.1464567965,-5.06984836427
50.1476637394,-5.08239538137
50.1499555428,-5.06640440385
50.1446961336,-5.07763504324
50.1559866109,-5.07007655475
50.1618319581,-5.07200653888
50.1490495823,-5.07635919433
50.1422292979,-5.06903079804
50.1443283153,-5.07331384367
50.1476199729,-5.0705972106
50.1503948974,-5.06551208268
50.161984218,-5.07220501765
50.1538313447,-5.06474184014
50.1464953979,-5.06959135182
50.1456561671,-5.07201780375
50.1469965597,-5.07311530857
50.1554529726,-5.07226869662
50.1512896808,-5.07479183836
50.1463997222,-5.07963600254
50.1532560413,-5.06649914203
50.1526656303,-5.06647706431
50.151733296,-5.0634988087
50.1513560622,-5.06001003646
50.1488851923,-5.07279603146
50.146270017,-5.06307996341
50.1514176855,-5.0678511591
50.141981996,-5.06956519833
50.1509423015,-5.06372142652
50.1523391612,-5.07488558208
50.1536175214,-5.07279786003
50.1470495845,-5.06992311016
50.1505860367,-5.0776949716
50.1534689092,-5.07047247938
50.1608428612,-5.07181535254
50.1466773191,-5.07896776837
50.1531712294,-5.07226065428
50.1554531313,-5.06260054899
50.1542946031,-5.06860382856
50.1572388883,-5.07088769574
50.1461442882,-5.06508156181
50.1485858287,-5.07350714456
50.1483821061,-5.07193594716
50.147747274,-5.07411758363
50.1604339133,-5.07292862461
50.1524012751,-5.0718004235
50.1520814435,-5.06596715467
50.1538265279,-5.07060992652
50.1453605211,-5.06757649245
50.1515999452,-5.07647629706
50.1535619134,-5.06472958006
50.1487595647,-5.06568344391
50.1479161845,-5.06621242462
50.1500223553,-5.07300579882
50.1508536404,-5.07449707398
50.1629837662,-5.07458340014
50.1525117495,-5.06532166592
50.144924123,-5.07552416599
50.1442914814,-5.06463163039
50.1416953531,-5.07047882707
50.1448030829,-5.0714735808
50.1548820572,-5.06319509762
50.1525883164,-5.06747808863
50.1509487005,-5.05889820885
50.1542330369,-5.06879350774
50.1582856571,-5.0743507324
50.1446219125,-5.07045466315
50.1470156315,-5.06802400867
50.1581911881,-5.06790055057
50.1489265696,-5.069783222
50.1563202316,-5.06584828467
50.1519601264,-5.06726625006
50.1518503629,-5.07468929091
50.1495291725,-5.06035557088
50.1510113114,-5.06365678685
50.153002128,-5.06911996827
50.1512484758,-5.06296366769
50.1624682152,-5.06943220019
50.1484807154,-5.07025619802
50.1555166854,-5.07062187296
50.1524672173,-5.07061496717
50.1527483802,-5.06730118741
50.1625179023,-5.07176687411
50.1504197712,-5.06976253681
50.1569462633,-5.0777532352
50.1434071947,-5.07763809754
50.1459623157,-5.07133362604
50.1497153952,-5.06531753695
50.1481494224,-5.06777230614
50.144077078,-5.06756344385
50.1447788552,-5.0764615521
50.154973119,-5.07320618138
50.1471371542,-5.06743545473
50.1500421659,-5.0573723122
50.1498880083,-5.0692869523
50.1600295077,-5.07013378205
50.1557881363,-5.06144910377
50.1506339148,-5.06479431394
50.1523210941,-5.07417675014
50.1540154763,-5.07349054636
50.154270641,-5.06500243116
50.150777153,-5.08030415517
50.1559852468,-5.06824207925
50.1526864826,-5.06429132209
50.1484109147,-5.05630845908
50.1443844774,-5.07172277315
50.1556004359,-5.05851097358
50.1616574583,-5.06705609397
50.1511304132,-5.07623278087
50.141525319,-5.07722925792
50.1525048089,-5.06717068002
50.1388185109,-5.07050436605
50.1540085496,-5.06776837746
50.1595003472,-5.07907925064
50.1514614549,-5.0588765151
50.1492107732,-5.066206402
50.1540193805,-5.07478749821
50.1525531625,-5.066380011
50.1480904396,-5.07029512234
50.1480642344,-5.07618171758
50.1582721243,-5.06900783134
50.1467808198,-5.06459123147
50.1469011351,-5.06176335579
50.1422682376,-5.06993982576
50.1517879084,-5.07482364869
50.1473971555,-5.08216423325
50.1499523507,-5.06066345961
50.1552423984,-5.06610832272
50.1456957644,-5.06952349266
50.1475350925,-5.07442197784
50.1523335495,-5.0636379842
50.1500158886,-5.06712504472
50.1451630002,-5.06607957379
50.1467324302,-5.06303986094
50.1561879426,-5.07786406852
50.154270016,-5.06712329267
50.1441624142,-5.06587649345
50.1590605867,-5.06696413906
50.1422764045,-5.07034303758
50.1546421821,-5.07066433665
50.1419564667,-5.06933050057
50.1502168503,-5.06655871923
50.1469649837,-5.06448838157
50.1472663013,-5.07075958049
50.1498508985,-5.06618914737
50.1484344194,-5.0688494911
50.1459965547,-5.06499118505
50.1455107779,-5.07854895399
50.1512194588,-5.06993831683
50.1509760627,-5.07122810839
50.1504048543,-5.06887615086
50.1459849999,-5.06289819921
50.1438454083,-5.07609842111
50.1522430403,-5.07117933423
50.1515577106,-5.0733401863
50.149659583,-5.0732374124
50.1466579314,-5.06586865268
50.150497186,-5.06747343785
50.1546462883,-5.07243108549
50.1487323469,-5.07570989957
50.1462162818,-5.06334726025
50.1535072759,-5.06538465907
50.1553675713,-5.06001506343
50.1498912829,-5.07151694181
50.1476313714,-5.07074377495
50.1516636119,-5.0721806218
50.1460119392,-5.07524594738
50.1519107511,-5.06568372313
50.1596554757,-5.07181564876
50.1536816125,-5.07198538181
50.1544562789,-5.07562348755
50.1429371488,-5.06139829192
50.1548859177,-5.07134327367
50.1481932399,-5.07363134637
50.1474045205,-5.07344479992
50.1523674818,-5.07171799573
50.1564732672,-5.06664028228
50.1466164065,-5.06669949906
50.152210807,-5.07155755162
50.1457254609,-5.06495761852
50.1580533661,-5.07484775066
50.1529341987,-5.06517099115
50.1485213315,-5.06676067165
50.1513062616,-5.06375206211
50.1525460799,-5.06636974569
50.1546874892,-5.06722560366
50.1438012472,-5.07533923817
50.1483323543,-5.06554496276
50.1576196894,-5.06170452152
50.139657254,-5.06760555018
50.1517879562,-5.07341688926
50.1609803658,-5.07259198834
50.1609580935,-5.08136171504
50.1433035899,-5.07452906259
50.1457919188,-5.07098451734
50.1604527715,-5.06574400994
50.1397824782,-5.06865185758
50.1438905836,-5.0571789375
50.1494875619,-5.0636593746
50.1476519259,-5.06758290461
50.1471218049,-5.06990972649
50.1474768921,-5.06898559851
50.1510438789,-5.06825360222
50.1441435339,-5.06782333
50.1423133576,-5.06479499314
50.1608644599,-5.06661947948
50.1539607487,-5.06190586145
50.1530331247,-5.0607621987
50.1477433866,-5.06626617492
50.1525815788,-5.06564591406
50.1476768037,-5.07231724218
50.156864327,-5.07037742616
50.1517234826,-5.06689046585
50.1562427122,-5.08001876759
50.1374674857,-5.07838176748
50.1585076936,-5.07113569269
50.1515113561,-5.06957952071
50.1518863836,-5.07299846305
50.1518995436,-5.06865223234
50.1495368523,-5.06486723592
50.1435070583,-5.07085104319
50.1492369592,-5.06264953663
50.1420897273,-5.06298039589
50.157875754,-5.07067867448
50.1626871862,-5.06803703811
50.1531932739,-5.07111237973
50.1514537808,-5.07031028727
50.149362881,-5.0698214833
50.1518431657,-5.06253124741
50.1488681412,-5.07391339207
50.1498807414,-5.06050624986
50.1574596954,-5.06367447932
50.1572709984,-5.07030673062
50.1486000862,-5.06620727132
50.1519893021,-5.06872188089
50.1503270317,-5.06772178616
50.1512160326,-5.07148479925
50.1498376684,-5.07062097696
50.1523096933,-5.06935198548
50.1493327153,-5.07260399114
50.1564835033,-5.0728631754
50.1526026502,-5.06797598213
50.1435392717,-5.06033435615
50.150825609,-5.06935882734
50.1507079542,-5.06810110971
50.1463258809,-5.07648419423
50.1488951744,-5.06708628118
50.1523683216,-5.06648637146
50.1528671078,-5.07211089956
50.1457843103,-5.06440458744
50.1529441879,-5.06197535247
50.1505155441,-5.05962115065
50.1545118639,-5.06997783774
50.1456419273,-5.07034899308
50.0891750345,-5.30262505105
50.0897926586,-5.30416526355
50.0834326302,-5.30600268081
50.0883550235,-5.29736746837
50.0865517323,-5.29842124784
50.086364079,-5.29543822509
50.0861459513,-5.29204602462
50.0892667777,-5.29738300852
50.0937379228,-5.30075984629
50.0872697683,-5.30776354966
50.0935906129,-5.29746456637
50.0827824975,-5.30177363053
50.0911369079,-5.30271692037
50.0972505284,-5.29499752923
50.0939510967,-5.29778178433
50.0932707312,-5.30629129958
50.0894371915,-5.29640531631
50.0976741057,-5.29821245568
50.0976438115,-5.31069696569
50.090272208,-5.29658532397
50.0815252544,-5.30541318395
50.0930071213,-5.29368097198
50.0854140433,-5.30557587043
50.0919438387,-5.29950798821
50.0858183717,-5.29892802321
50.0825356729,-5.29894189511
50.0937058924,-5.30128741883
50.0925642394,-5.29676870302
50.0917448038,-5.30014841616
50.0968360855,-5.30133315353
50.0814816472,-5.29989819197
50.0923034106,-5.29548510221
50.092279953,-5.2935376735
50.0821332449,-5.29965153013
50.0963176433,-5.30382477781
50.0900773975,-5.29924103183
50.092685952,-5.30339138076
50.0902575611,-5.29217492378
50.092156342,-5.29769362065
50.09209516,-5.29769214522
50.0954343262,-5.29567291629
50.0892492195,-5.30015612071
50.094821446,-5.30306440257
50.0935756447,-5.29683182899
50.0946028078,-5.30100365991
50.0919945745,-5.29160371299
50.0923958686,-5.29497970077
50.0874680796,-5.29200927673
50.093825037,-5.29634147177
50.091234877,-5.30517118037
50.0849156215,-5.30030100815
50.0956101571,-5.29467856162
50.0918499663,-5.30312591784
50.095452114,-5.29974037937
50.0825616563,-5.30872232325
50.0829493808,-5.29262103953
50.0881569268,-5.29968544577
50.0862496535,-5.30247745341
50.087416395,-5.29095755792
50.0938924005,-5.30476299014
50.096948156,-5.30287674904
50.089857955,-5.29587536777
50.08968467,-5.30291715345
50.0869652167,-5.30813401136
50.0958704428,-5.29008265032
50.0797368462,-5.30529808763
50.0864729903,-5.30202478885
50.0913290312,-5.28988623608
50.0921463665,-5.29663151046
50.0920274254,-5.30872120339
50.0931398704,-5.29822566803
50.081691225,-5.30112397587
50.0902050077,-5.29310643297
50.0999574868,-5.29473773676
50.0898968791,-5.29309420242
50.0883281234,-5.29635636386
50.0798149756,-5.29513715912
50.0887848912,-5.30150400307
50.0960648983,-5.29974165224
50.0896125174,-5.31053226189
50.0931550264,-5.30204505312
50.086187181,-5.30342609727
50.0930142352,-5.29577174423
50.0905490629,-5.29979227234
50.0849507236,-5.29918660556
50.091016959,-5.29759479719
50.0876486692,-5.30520883422
50.0875175378,-5.29603472642
50.0914594824,-5.30195123976
50.0904480736,-5.29987359144
50.0900397175,-5.30112311251
50.0968116802,-5.29062277642
50.0950833791,-5.29769136786
50.0964807467,-5.29156110997
50.0869849438,-5.3028255873
50.103381254,-5.29553158899
50.0887772039,-5.30552380902
50.0896678929,-5.29939299493
50.0887304538,-5.3096389985
50.0903641531,-5.30104763603
50.0933001666,-5.30189679709
50.0919989926,-5.299119458
50.0910341149,-5.31622269045
50.0914857943,-5.29515570342
50.0844819821,-5.30646840014
50.0859295667,-5.29307069877
50.0835969505,-5.30539108107
50.0844579956,-5.30587816064
50.0888628974,-5.30302319832
50.090662811,-5.30024929538
50.0848665595,-5.28768925614
50.0958816619,-5.30028791846
50.0895730296,-5.29771921275
50.0935674055,-5.29356521952
50.0876939849,-5.29187509061
50.0916209844,-5.29642249539
50.0954286751,-5.29954025926
50.1055503866,-5.30322703983
50.0984086875,-5.31167563251
50.0914384691,-5.2995018115
50.0833436406,-5.29314541262
50.0922608988,-5.30438503421
50.0978359271,-5.29616341634
50.0881700712,-5.29767866456
50.0915630206,-5.30356241055
50.0895524491,-5.29441530672
50.0944693439,-5.30587970748
50.085467452,-5.29918303469
